# Note: on each line, put comma-separated <outcome:count> items, i.e. 00110:23
[Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gzpi2:Q28Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gzpi2:Q37]Gxpi2:Q28Gzpi2:Q28Gzpi2:Q28[Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gxpi2:Q37]Gxpi2:Q37Gxpi2:Q37[Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gzpi2:Q28Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gzpi2:Q37][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gzpi2:Q37Gzpi2:Q37@(Q28,Q37)  
[Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gzpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gzpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q37Gzpi2:Q28]Gzpi2:Q37[Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q37Gzpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gxpi2:Q37Gzpi2:Q37Gzpi2:Q37[Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q28Gzpi2:Q37][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gzpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gzpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q28Gzpi2:Q37][Gzpi2:Q28Gzpi2:Q37]@(Q28,Q37)  
[Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gzpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gzpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gzpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q37Gzpi2:Q28]Gxpi2:Q37Gzpi2:Q37Gzpi2:Q37[Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gxpi2:Q37]Gzpi2:Q28Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gzpi2:Q37]Gxpi2:Q28Gxpi2:Q28Gxpi2:Q28[Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37[Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q28Gzpi2:Q37][Gzpi2:Q28Gzpi2:Q37]@(Q28,Q37)  
[Gxpi2:Q28Gzpi2:Q37][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gxpi2:Q28Gxpi2:Q28[Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gzpi2:Q37[Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gzpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q37Gxpi2:Q37@(Q28,Q37)  
[Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gzpi2:Q37][Gzpi2:Q28Gzpi2:Q37]Gxpi2:Q28Gxpi2:Q28Gxpi2:Q28Gzpi2:Q28Gzpi2:Q28[Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gzpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gzpi2:Q37Gzpi2:Q37[Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gzpi2:Q37[Gxpi2:Q28Gzpi2:Q37][Gzpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gzpi2:Q37]Gzpi2:Q28Gzpi2:Q28@(Q28,Q37)  
[Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gxpi2:Q28Gxpi2:Q28[Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gzpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gzpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q37Gxpi2:Q37[Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gzpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gzpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gxpi2:Q37@(Q28,Q37)  
[Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gzpi2:Q28Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gzpi2:Q37]Gxpi2:Q28Gxpi2:Q28[Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gzpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q37Gzpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gxpi2:Q37Gxpi2:Q37Gxpi2:Q37[Gzpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gzpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gzpi2:Q28]Gxpi2:Q37Gxpi2:Q37[Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gxpi2:Q28@(Q28,Q37)  
[Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gzpi2:Q28Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gzpi2:Q37]Gxpi2:Q28Gzpi2:Q28Gzpi2:Q28[Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gzpi2:Q37Gzpi2:Q37[Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q37Gzpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gxpi2:Q37[Gxpi2:Q28Gzpi2:Q37][Gzpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gxpi2:Q28Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gxpi2:Q37]Gzpi2:Q28Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gxpi2:Q28@(Q28,Q37)  
[Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gzpi2:Q37]Gxpi2:Q28Gxpi2:Q28Gxpi2:Q28[Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gzpi2:Q37[Gzpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gzpi2:Q37]Gxpi2:Q28@(Q28,Q37)  
[Gxpi2:Q37Gxpi2:Q28][Gzpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gzpi2:Q28]Gzpi2:Q37Gzpi2:Q37[Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gzpi2:Q28Gzpi2:Q37][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gzpi2:Q28Gzpi2:Q28[Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gzpi2:Q37]@(Q28,Q37)  
[Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q28Gzpi2:Q37][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gzpi2:Q28Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gzpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gzpi2:Q37][Gxpi2:Q28Gxpi2:Q37]Gxpi2:Q28Gxpi2:Q28Gcphase:Q28:Q37[Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gzpi2:Q37][Gxpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gxpi2:Q37]Gxpi2:Q37Gxpi2:Q37[Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q37Gzpi2:Q28][Gxpi2:Q37Gxpi2:Q28]Gxpi2:Q37Gxpi2:Q37Gcphase:Q28:Q37[Gxpi2:Q37Gxpi2:Q28][Gxpi2:Q37Gzpi2:Q28][Gzpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gxpi2:Q28Gxpi2:Q37][Gzpi2:Q28Gxpi2:Q37]Gzpi2:Q28@(Q28,Q37)  
